custom_id,hit_id,row_id,source,Title,hit_text,context_idx,count_hits,count_unique_entities,context_window
media-frame-f7b164087407f604,f7b164087407f604,388,Antispiegel,"„Wenn Europa einen Krieg beginnt, könnte es niemanden mehr geben, mit dem wir verhandeln können“",Spiegel,4,3,1,"Wenn Europa plötzlich einen Krieg gegen uns beginnen will und ihn beginnt, könnte sehr schnell eine Situation entstehen, in der es niemanden mehr gibt, mit dem wir verhandeln können. Ende der Übersetzung Krieg ist nicht gleich Krieg Man könnte behaupten, dass der Spiegel Putins Aussagen recht brauchbar kurz zusammengefasst hat, aber das stimmt nicht, weil der Spiegel zum Verständnis wichtige Dinge verschwiegen hat. Der Spiegel hat nicht über das berichtet, was im letzten Absatz der Übersetzung steht, dabei ist das wichtig. Trotz aller Propaganda westlicher Medien und Politiker über den angeblich „brutalen russischen Angriffskrieg“ geht Russland in der Ukraine tatsächlich ausgesprochen zurückhaltend vor, wie schon die Zahl der zivilen Oper zeigt, die auch nach fast vier Jahren Krieg nur knapp über 10.000 liegt."
media-frame-910e26d60c28484a,910e26d60c28484a,388,Antispiegel,"„Wenn Europa einen Krieg beginnt, könnte es niemanden mehr geben, mit dem wir verhandeln können“",Spiegel,5,3,1,"Leider bedeutet Putins Aussage wohl auch, dass Russland in einem Krieg gegen Europa nur wenig Rücksicht auf die Zivilbevölkerung nehmen würde. Das sollen Spiegel-Leser nicht wissen, die sollen weiter glauben, Europa sei militärisch in der Lage, Russland im Zaum zu halten. Aber das hat der kollektive Westen schon in der Ukraine nicht geschafft, wie soll Europa es dann – übrigens ohne die Hilfe der USA, die deutlich zu verstehen geben, das alles sei nicht ihr Krieg – alleine schaffen? Es ist, wie ich eingangs schon sagte, immer wieder lustig, dass der Spiegel sich fast täglich neue Lügen über Russlands angebliche Kriegsdrohungen ausdenkt (oder die von der EU erfundenen Drohungen zitiert), aber dass der Spiegel es verschweigt, wenn aus Russland wirklich mal eine echte Warnung vor einem Krieg kommt."
media-frame-9bf42cfb1aff2c23,9bf42cfb1aff2c23,390,Antispiegel,Wie die gestrigen amerikanisch-russischen Gespräche in Russland eingeschätzt werden,Politico,1,2,1,"Haben die USA ihre Verhandlungstaktik geändert? Politico meint, dass sie sich geändert hat, insbesondere durch die Beteiligung von Außenminister Marco Rubio an den Konsultationen. Laut Politico stellte US-Heeresminister Dan Driscoll die Ukraine und Europa zunächst vor eine schwierige Entscheidung und drängte sie zur Zustimmung zum 28-Punkte-Plan. Als Rubio in Genf eintraf, um die ukrainische Delegation zu treffen, änderte sich der Charakter der Verhandlungen."
media-frame-3c2a8e35b94ee925,3c2a8e35b94ee925,391,Antispiegel,Haben sich die USA innerlich von der NATO verabschiedet?,Spiegel | dpa,1,3,2,"Dezember fand ein Gipfel der NATO-Verteidigungsminister statt. Das ist traditionell ein Pflichttermin für die Minister, aber ausgerechnet US-Außenminister Rubio „schwänzte“ den Gipfel, wie der Spiegel es formulierte. Und sogar der Spiegel stellte fest, dass ein ziemlich symbolträchtiger Schritt sein dürfte: „Trotz der laufenden Verhandlungen über eine Friedenslösung im Ukrainekrieg hält die US-Regierung eine Teilnahme von Außenminister Marco Rubio an einem lange geplanten Nato-Treffen nicht für nötig. »Es wäre völlig unrealistisch, ihn bei jedem Treffen zu erwarten«, entgegnete ein Sprecher des Außenministeriums auf die Frage der Nachrichtenagentur dpa, warum Rubio nicht zu dem Termin in Brüssel anreise. Der Minister habe bereits an Dutzenden Treffen mit Nato-Verbündeten teilgenommen, hieß es aus Washington. …"
media-frame-790a74d19331aded,790a74d19331aded,394,Antispiegel,Was der Spiegel über die Festnahmen wegen Korruption in Brüssel verschweigt,Spiegel,1,2,1,"Was der Spiegel über die Festnahmen wegen Korruption in Brüssel verschweigt. Wenn es in Europa oder der Ukraine zu Verhaftungen wegen Korruption kommt, haben deutsche Medien wie der Spiegel ein Problem. In der Ukraine wollen sie Selensky und sein Team als Kämpfer für westliche Werte und Demokratie darstellen, weshalb sie die Korruption als Betrug von Freunden des ukrainischen Machthaber an ihm präsentieren müssen."
media-frame-2ae6b6c7adce33c5,2ae6b6c7adce33c5,394,Antispiegel,Was der Spiegel über die Festnahmen wegen Korruption in Brüssel verschweigt,Spiegel,2,4,1,"So auch dieses Mal. Der Spiegel hat zu eben diesem Trick gegriffen, als er unter der Überschrift „Festnahme der früheren EU-Außenbeauftragten – Schon wieder Brüssel“ über den neuen Skandal aus Brüssel berichtet hat. Aber der Spiegel-Artikel war auch verräterisch und man bekommt das Gefühl, dass da mehr dahinter stecken könnte. Was das sein könnte, werde ich hier erklären. „Kritische“ Berichterstattung Zunächst berichtet der Spiegel in seinem Artikel, am Dienstagmorgen seien die Italiener Federica Mogherini, ehemalige EU-Außenbeauftragte und inzwischen Direktorin des Europa-Kollegs, und Stefano Sannino, ein „hochrangiger Diplomat“, festgenommen worden. Der Grund laut Spiegel: 2021 und 2022 habe der Europäische Auswärtige Dienst eine Ausschreibung für ein neunmonatiges Diplomatenausbildungsprogramm eröffnet und den Zuschlag dafür bekam das Europa-Kolleg. Es bestehe der Verdacht, dass während des Ausschreibungsverfahrens „vertrauliche Informationen im Zusammenhang mit der laufenden Beschaffung mit einem der teilnehmenden Kandidaten geteilt wurden“."
media-frame-a3a98ee192fa6709,a3a98ee192fa6709,394,Antispiegel,Was der Spiegel über die Festnahmen wegen Korruption in Brüssel verschweigt,Spiegel,3,9,1,"Die Staatsanwaltschaft spreche von „Beschaffungsbetrug, Korruption, Interessenkonflikte und Verletzung der beruflichen Geheimhaltung“. Nachdem der Spiegel noch die Frage stellt, ob es sich um Korruption oder nur „Interessenskonflikte“ handelt, gibt sich der Spiegel als kritisches Medium und schreibt: „Auch wenn noch niemand verurteilt wurde, keine Straftat bewiesen ist, so entsteht allein schon durch die Festnahme einer ehemaligen EU-Außenbeauftragten ein katastrophales Bild für die Europäische Union. Es ist Wasser auf die Mühlen jener, die in der Brüsseler EU-Politik nur noch einen Korruptionssumpf sehen, in dem Politik für Bargeldkoffer gemacht wird und sich alle möglichen Akteure an Steuermilliarden bedienen.“ Nach diesem Hauch von Kritik an der EU kommt jedoch sofort der Versuch, das Ganze zu relativieren. Die unvollständige Liste der Korruption in der EU Danach schreibt der Spiegel daher: „Dass die Ermittlungen und Festnahmen andererseits ein Zeichen dafür sind, dass die Untersuchungsmechanismen in der EU funktionieren und Straftaten aufgeklärt werden, spielt dann kaum noch eine Rolle. Allein die Liste der Vorfälle in den vergangenen Jahren zeigt, wie anfällig die EU-Institutionen für Missbrauch sind.“ Darauf folgt eine Art Liste derer, die in der EU bereits wegen Korruption bestraft wurden. Der Spiegel nennt den „Katar-Skandal“, bei dem die EU-Vizeparlamentspräsidentin Eva Kaili verhaftet wurde, und er nennt die Französin Marine Le Pen, die verurteilt wurde und daher wohl nicht an der französischen Präsidentschaftswahl teilnehmen kann. Und der Spiegel erinnert an Ermittlungen gegen den früheren EU-Justizkommissar Didier Reynders, dem vorgeworfen wird, eine Million Euro über Lottoscheine gewaschen zu haben, und der Spiegel erwähnt ein „Bestechungsnetzwerk im Europarat“, bei dem EU-Abgeordnete von Huawei „geschmiert worden sein“ sollen. Das soll dem Spiegel-Leser wohl das Gefühl geben, dass die Strafverfolgung in der EU – trotz aller Probleme – gut funktioniere. Was der Spiegel nicht erwähnt Das Problem dabei ist, dass der Spiegel den wohl spektakulärsten Fall mit keinem Wort erwähnt. EU-Kommissionschefin von der Leyen hat mit Pfizer bekanntlich per SMS den Vertrag zur Lieferung von mRNA-„Impfstoffen“ im Wert von mindestens 35 Milliarden Euro ausgehandelt."
media-frame-b8cd7c48c244bd72,b8cd7c48c244bd72,394,Antispiegel,Was der Spiegel über die Festnahmen wegen Korruption in Brüssel verschweigt,Spiegel,4,2,1,"All das ist keine „russische Propaganda“, sondern man kann all das bei der New York Times nachlesen, die eine der treibenden Kräfte bei der Suche nach den Textnachrichten war. Aber diesen Skandal hat der Spiegel in seinem Artikel mit keinem Wort erwähnt. Genauso übrigens, wie er es während des laufenden Verfahrens nach Möglichkeit vermieden hat, darüber zu berichten. Von der Leyen ist niemand, über die der Spiegel kritisch berichten würde. Und das bringt mich zu einer Frage: Was steckt wirklich dahinter?"
media-frame-2cda3e2f7fdba89a,2cda3e2f7fdba89a,394,Antispiegel,Was der Spiegel über die Festnahmen wegen Korruption in Brüssel verschweigt,Spiegel,5,1,1,"Und für die Löschung der SMS, nachdem die Presse sich dafür interessiert hat, ist auch niemand bestraft worden. Die vom Spiegel aufgeführten Beispiele für „erfolgreiches“ Vorgehen gegen Korruption in der EU bestätigen das. Beim Katar-Skandal beispielsweise war der eigentliche Skandal ja nicht, dass sich EU-Abgeordnete finanzielle Vorteile verschafft haben, sondern dass es Katar war, das auf diese Weise versucht hat, durch Bestechung die Politik der EU zu beeinflussen."
media-frame-fdb23ec1178f92e0,fdb23ec1178f92e0,404,Antispiegel,Was der Korruptionsfall in der EU mit dem „Reparationskredit“ für Kiew zu tun hat,Politico,1,1,1,"Aber die belgische Regierung ließ sich nicht überreden und reagierte nicht auf die Drohungen. Und dann erschien in der europäischen Ausgabe von Politico ein Artikel, in dem unter Berufung auf bestimmte diplomatische Quellen behauptet wurde, Belgien wolle russische Vermögenswerte deshalb nicht enteignen, weil es die Einnahmen daraus lieber für seine eigenen Bedürfnisse verwende, anstatt sie in den europäischen „Gemeinschaftstopf” zur Unterstützung Kiews einzuzahlen. Die belgische Regierung wies diese Vorwürfe natürlich zurück, wenn auch mit einigen Widersprüchen."
media-frame-9c95565b10c8796a,9c95565b10c8796a,404,Antispiegel,Was der Korruptionsfall in der EU mit dem „Reparationskredit“ für Kiew zu tun hat,Politico,2,1,1,"Nach der Anklageerhebung wurden Mogherini und zwei weitere Personen aus der Haft entlassen: Laut italienischen Medienberichten waren sich die Staatsanwälte einig, dass „keine Gefahr besteht, dass sich die Verdächtigen der Justiz entziehen“. Politico zufolge könnte der Fall Mogherini für die EU zum größten Skandal seit 26 Jahren werden. Von seinem Ausmaß her ist er nur mit dem Massenrücktritt der EU-Kommission unter Jacques Santer im Jahr 1999 wegen Vorwürfen der Finanzmanipulation vergleichbar."
media-frame-301bb9d717894d06,301bb9d717894d06,408,Antispiegel,"Trauen Journalisten sich in Deutschland nicht mehr, zu schreiben, was sie denken?",WDR | NDR | BR | taz,1,4,4,"Trauen Journalisten sich in Deutschland nicht mehr, zu schreiben, was sie denken? Mithu Sanyal ist eine deutsche Kulturwissenschaftlerin, Journalistin und Schriftstellerin, die laut Wikipedia seit 1996 Hörspiel- und Featureautorin für den WDR ist und außerdem für NDR, BR, Frankfurter Rundschau, Literaturen, taz, junge Welt, die Bundeszentrale für politische Bildung und andere Artikel schreibt. Der Guardian hat einen Artikel von ihr über die Wiedereinführung der Wehrpflicht veröffentlicht, der eigentlich als Teil der Debatte darüber in deutschen Medien hätte veröffentlicht werden müssen, aber nicht in britischen."
media-frame-106e783db1fa830e,106e783db1fa830e,409,Antispiegel,Wenn ein Spiegel-Schreiberling über Putins Indienreise schreibt (oder von der KI schreiben lässt),Spiegel,1,7,1,"Wenn ein Spiegel-Schreiberling über Putins Indienreise schreibt (oder von der KI schreiben lässt). Serafin Reiber ist ein 1997 geborener Spiegel-Autor, der seine Artikel nachweislich von der KI schreiben lässt. Wofür der Spiegel ihn bezahlt, ist also nicht ersichtlich, trotzdem veröffentlicht das ehemalige Nachrichtenmagazin immer wieder Artikel unter seinem Namen. Laut dem Spiegel ist Reiber erst seit April 2025 im Auslandsressort des Spiegel, vorher hat er sich um innenpolitische Themen gekümmert. Mit anderen Worten: Von Außen- und Geopolitik hat der junge Mann keine Ahnung. Das sieht man auch an den Artikeln und Kommentaren, die beim Spiegel unter seinem Namen veröffentlicht werden, denn sie strotzen nur so vor ziemlich plumper Propaganda. Wirkliche Informationen findet man darin nie, denn Reiber hat ganz offensichtlich wirklich keine Ahnung von Geopolitik, kann aber (mit Unterstützung der KI) alle westlichen Propaganda-Schlagworte über das böse Russland und so weiter herunterbeten. Das unterscheidet ihn von den anderen wichtigen Anti-Russland-Propagandisten des Spiegel, wie Christian Esch, Christina Hebel oder Ann-Dorit Boy. Die verbreiten zwar auch Propaganda und lügen dabei oft hemmungslos, aber immerhin kann man an deren Artikeln erkennen, dass sie sich bei dem, worüber sie schreiben, zumindest auskennen."
media-frame-b6c5922f2bedfccf,b6c5922f2bedfccf,409,Antispiegel,Wenn ein Spiegel-Schreiberling über Putins Indienreise schreibt (oder von der KI schreiben lässt),Spiegel,2,2,1,"Anscheinend kann der Mann selbst wirklich nicht allzu viel. Trotzdem (oder gerade deshalb?) durfte der für den Spiegel nun einen Artikel mit der Überschrift „Putin und Indiens Staatschef Modi – Beziehungsstatus: Es ist kompliziert“ über Putins Staatsbesuch in Indien schreiben, den der Spiegel allen Ernstes als „Analyse“ bezeichnet. Schauen wir uns das Machwerk mal an."
media-frame-8be3e76c13180cc9,8be3e76c13180cc9,409,Antispiegel,Wenn ein Spiegel-Schreiberling über Putins Indienreise schreibt (oder von der KI schreiben lässt),Spiegel,3,2,1,"Und die Beispiele Afrika, RT-Arabia oder RT auf Spanisch zeigen, dass die Menschen RT aufgrund dessen authentischer, sachlicher und faktenbasierter Berichterstattung schnell mehr vertrauen als den westlichen Medien, die nur moralisieren und belehren, anstatt ihr Publikum zu informieren. Die üblichen Märchen im Spiegel Aber von solchen Details erfährt der Spiegel-Leser in Reibers Artikel nichts, Reiber rasselt nur die Narrative der westlichen Propaganda herunter. So schreibt er beispielsweise: „Putin braucht das Treffen, um sich trotz westlicher Sanktionen und zunehmender Isolation mit einem wichtigen Partner zu präsentieren.“ Dass deutsche Medien immer noch das Märchen von Russlands Isolierung wiederholen, ist schon wirklich lustig."
media-frame-a1290abb66a852e4,a1290abb66a852e4,409,Antispiegel,Wenn ein Spiegel-Schreiberling über Putins Indienreise schreibt (oder von der KI schreiben lässt),Spiegel,4,2,1,"Das Interview mit den beiden indischen Fernsehsendern war mit anderthalb Stunden Länge nichts Besonderes. Hätten diesen Artikel die oben genannten Spiegel-Propagandisten Hebel, Esch oder Boy geschrieben, die solche Dinge wissen, wäre der Artikel nicht weniger anti-russisch ausgefallen, aber er wäre zumindest keine derartige Aneinanderreihung von Unsinn gewesen, wie er entsteht, wenn der Spiegel Reiber (und dessen KI) einen Artikel über Außenpolitik schreiben lässt. An den Artikeln von Hebel, Esch oder Boy kann man sich abarbeiten und deren Lügen aufzeigen, die Artikel von Reiber sind dagegen einfach nur Lachnummern."
media-frame-3a25322808f0baf4,3a25322808f0baf4,410,Antispiegel,Der Spiegel ist schockiert über die Sicht der US-Regierung auf Europa,Spiegel,1,8,1,"Der Spiegel ist schockiert über die Sicht der US-Regierung auf Europa. Ich habe den Teil der neuen Nationalen Sicherheitsstrategie der USA, in dem es um Europa geht, bereits übersetzt. Jetzt will ich aufzeigen, wie sichtlich schockiert, verständnis- und fassungslos der Spiegel darüber berichtet. Offenbar lebt die Spiegel-Redaktion in einer Parallelwelt und versteht tatsächlich nicht, dass die Schlussfolgerungen der US-Regierung über den Zustand Europas der Wahrheit entsprechen. Man muss die daraus folgenden Schlüsse der US-Regierung nicht teilen, aber wenn Medien und Politik die Probleme in Europa derart ignorieren, dass schon deren bloße Auflistung so einen Schock auslöst, bedeutet das, dass es mit Europa – und damit Deutschland – weiter bergab gehen wird, weil niemand Probleme angehen wird, die er nicht sehen will. Der Spiegel-Artikel trägt die Überschrift „Nationale Sicherheitsstrategie – So will sich der US-Präsident in Europa einmischen“ und schon die Tatsache, dass der Spiegel offensichtlich unzufrieden damit ist, dass sich ein „US-Präsident in Europa einmischen“ möchte, zeigt, wie weltfremd es in den Redaktionen der deutschen Medien vorgeht. Schließlich mischen sich die USA seit 1945 in Europa nicht nur ein, sondern sie dominieren es und zwingen ihm die Politik der USA auf. Das ist seit nunmehr 80 der Normalfall, aber anscheinend hat man davon in der Spiegel-Redaktion noch immer nichts mitbekommen. „Europa wird nicht wiederzuerkennen sein“ Der Spiegel-Artikel beginnt mit der Behauptung, Trumps Sicherheitsstrategie hätte das Ziel, die EU zu spalten. Dann schreibt der Spiegel: „In dem Abschnitt mit dem Titel »Europäische Größe fordern« zeichnet der US-Präsident in der »Strategie zur nationalen Sicherheit« ein apokalyptisches, nahezu karikaturhaftes Bild des alten Kontinents und insinuiert sogar einen direkten Eingriff der USA in die Politik der europäischen Länder. Neben einem »wirtschaftlichen Niedergang« sieht Trump »die reale und immer deutlichere Gefahr eines zivilisatorischen Verschwindens« in Europa.“ Man muss blind sein, wenn man die genannten Gefahren nicht sieht."
